time,cidade,regiao,temp_c,feelslike_c,humidity,precip_mm,wind_kph,pressure_mb,uv,vis_km,condicao,is_day
2027-02-20 16:00:00,Porto Alegre,Norte,12.1,22.4,42,4.6,12.6,1019.0,6,4.5,Parcialmente nublado,1
2027-02-20 17:00:00,São Paulo,Sudeste,16.8,29.9,87,2.8,11.9,1007.5,4,8.2,Chuva leve,0
2027-02-20 18:00:00,São Paulo,Norte,23.5,23.0,57,0.3,4.5,998.6,1,4.6,Parcialmente nublado,0
2027-02-20 19:00:00,São Paulo,Sul,33.5,33.4,57,5.5,9.0,1019.9,6,6.7,Neblina,1
2027-02-20 20:00:00,Manaus,Norte,36.4,22.1,64,0.8,11.4,1015.5,3,10.3,Chuva leve,0
2027-02-20 21:00:00,Belo Horizonte,Norte,23.8,22.8,97,2.1,4.0,1007.8,9,9.7,Tempestade,1
2027-02-20 22:00:00,Capanema,Norte,26.8,21.8,51,0.7,9.3,998.1,4,11.3,Tempestade,0
2027-02-20 23:00:00,São Paulo,Norte,24.2,24.5,82,1.1,6.4,1013.5,3,9.1,Nublado,1
2027-02-21 00:00:00,Capanema,Sudeste,27.3,28.6,92,2.5,15.8,1008.2,2,9.5,Nublado,0
2027-02-21 01:00:00,Capanema,Sul,23.8,31.2,67,4.1,13.9,1001.1,3,6.9,Neblina,1
2027-02-21 02:00:00,Capanema,Sul,22.2,23.6,75,0.2,7.3,1027.1,6,8.0,Tempestade,0
2027-02-21 03:00:00,São Paulo,Sul,21.7,30.1,66,1.9,13.5,993.6,7,8.6,Tempestade,1
2027-02-21 04:00:00,São Paulo,Norte,28.6,25.6,80,4.0,9.0,1023.0,6,8.2,Nublado,0
2027-02-21 05:00:00,Belo Horizonte,Norte,31.5,21.4,71,0.6,7.8,1018.0,6,7.7,Ensolarado,0
2027-02-21 06:00:00,São Paulo,Sudeste,22.8,30.8,78,1.2,12.0,1009.0,9,10.8,Neblina,1
2027-02-21 07:00:00,São Paulo,Sudeste,28.6,25.6,98,1.7,10.6,1016.4,0,6.3,Chuva leve,0
2027-02-21 08:00:00,Capanema,Sul,25.8,24.7,54,0.1,5.6,1027.9,2,5.5,Chuva leve,1
2027-02-21 09:00:00,Belo Horizonte,Norte,23.1,33.8,69,3.2,5.8,1017.8,6,6.9,Tempestade,0
2027-02-21 10:00:00,Porto Alegre,Norte,28.4,30.1,93,0.9,16.1,1015.3,3,5.4,Chuva leve,0
2027-02-21 11:00:00,São Paulo,Norte,31.7,36.8,62,0.8,1.2,1014.8,9,8.0,Tempestade,1
2027-02-21 12:00:00,São Paulo,Sul,20.9,26.0,74,1.3,7.2,1012.1,1,10.3,Neblina,1
2027-02-21 13:00:00,Porto Alegre,Sul,23.4,28.2,82,2.6,4.4,1001.0,10,6.2,Ensolarado,0
2027-02-21 14:00:00,Capanema,Norte,32.3,22.6,74,0.5,13.6,992.6,0,7.7,Parcialmente nublado,0
2027-02-21 15:00:00,Belo Horizonte,Norte,24.8,30.3,88,5.4,10.8,1025.7,4,10.4,Tempestade,1
2027-02-21 16:00:00,Capanema,Sul,21.0,24.6,65,4.8,9.1,1004.8,11,8.0,Ensolarado,0
2027-02-21 17:00:00,Manaus,Sul,25.8,22.2,73,0.1,8.4,1033.1,8,10.9,Chuva leve,1
2027-02-21 18:00:00,São Paulo,Sudeste,25.0,24.0,97,2.9,14.0,1019.3,0,5.6,Neblina,0
2027-02-21 19:00:00,Manaus,Sudeste,30.3,27.2,43,2.9,8.9,999.5,4,9.1,Ensolarado,0
2027-02-21 20:00:00,São Paulo,Sudeste,24.8,37.2,78,1.7,16.8,998.6,8,9.3,Parcialmente nublado,0
2027-02-21 21:00:00,Manaus,Norte,24.9,27.6,44,0.1,10.5,1003.0,4,8.5,Tempestade,1
2027-02-21 22:00:00,Porto Alegre,Norte,24.7,26.0,90,0.9,5.4,1008.9,11,6.5,Parcialmente nublado,0
2027-02-21 23:00:00,São Paulo,Norte,25.8,29.9,86,0.9,11.3,1016.9,1,5.5,Chuva leve,1
2027-02-22 00:00:00,São Paulo,Sul,32.6,27.8,59,2.7,10.2,1014.2,5,5.8,Tempestade,0
2027-02-22 01:00:00,Manaus,Sudeste,28.6,20.6,76,0.7,11.3,1024.2,10,8.2,Neblina,1
2027-02-22 02:00:00,Belo Horizonte,Sul,19.8,28.1,70,0.8,6.0,1011.4,2,7.1,Ensolarado,1
2027-02-22 03:00:00,Manaus,Sul,26.4,32.1,76,5.2,7.4,1033.4,6,6.4,Nublado,1
2027-02-22 04:00:00,São Paulo,Sul,26.7,26.1,88,3.1,11.6,1007.1,11,11.9,Ensolarado,1
2027-02-22 05:00:00,São Paulo,Norte,26.9,28.0,83,1.0,7.9,1013.6,1,7.9,Ensolarado,0
2027-02-22 06:00:00,Belo Horizonte,Norte,17.6,27.7,66,1.9,9.4,1031.1,4,7.6,Neblina,1
2027-02-22 07:00:00,Capanema,Sul,25.7,31.2,86,0.3,7.9,1008.5,5,8.1,Chuva leve,1
2027-02-22 08:00:00,Belo Horizonte,Sudeste,22.2,25.1,62,0.6,8.5,1026.0,7,9.1,Ensolarado,0
2027-02-22 09:00:00,Capanema,Norte,17.5,26.0,45,0.2,9.5,1014.8,9,11.3,Chuva leve,0
2027-02-22 10:00:00,São Paulo,Norte,31.0,27.9,45,0.8,11.3,1014.1,9,2.9,Neblina,0
2027-02-22 11:00:00,Porto Alegre,Sul,23.6,24.8,78,0.1,15.1,1012.5,7,8.7,Chuva leve,1
2027-02-22 12:00:00,Porto Alegre,Norte,23.7,23.8,63,0.4,12.1,997.7,8,7.5,Tempestade,0
2027-02-22 13:00:00,Manaus,Sudeste,29.4,29.6,55,0.1,10.2,1014.1,10,7.0,Neblina,0
2027-02-22 14:00:00,Belo Horizonte,Sul,30.1,31.0,52,3.2,15.4,995.2,2,8.2,Tempestade,1
2027-02-22 15:00:00,Belo Horizonte,Norte,23.8,24.5,95,2.2,7.9,1011.7,8,9.6,Parcialmente nublado,0
2027-02-22 16:00:00,Porto Alegre,Sul,25.1,25.2,81,4.9,3.4,1004.6,5,7.0,Parcialmente nublado,1
2027-02-22 17:00:00,Capanema,Sul,19.9,27.0,46,0.5,12.9,1013.2,9,8.9,Nublado,0
2027-02-22 18:00:00,Belo Horizonte,Sudeste,20.3,29.2,88,3.0,10.7,1016.5,2,11.4,Neblina,0
2027-02-22 19:00:00,Capanema,Sudeste,31.5,25.6,46,3.6,12.1,1023.6,11,7.7,Nublado,1
2027-02-22 20:00:00,Capanema,Norte,25.2,25.1,88,4.2,3.1,1022.7,3,5.3,Ensolarado,1
2027-02-22 21:00:00,Capanema,Sul,29.8,28.9,65,2.7,8.9,1019.5,4,8.7,Chuva leve,0
2027-02-22 22:00:00,Capanema,Norte,24.2,22.8,41,2.0,10.5,1027.7,7,8.1,Chuva leve,0
2027-02-22 23:00:00,Manaus,Norte,27.1,25.9,88,1.3,9.1,1017.5,8,8.8,Ensolarado,1
2027-02-23 00:00:00,Manaus,Norte,16.3,13.5,85,1.1,2.2,1023.7,10,5.9,Tempestade,0
2027-02-23 01:00:00,Porto Alegre,Sudeste,29.3,27.3,91,0.4,9.9,1024.4,10,10.9,Neblina,0
2027-02-23 02:00:00,Manaus,Sul,24.9,27.2,40,2.3,6.7,1018.5,2,7.7,Parcialmente nublado,0
2027-02-23 03:00:00,Belo Horizonte,Sul,22.7,27.8,85,0.1,11.0,1024.5,6,9.6,Ensolarado,1
2027-02-23 04:00:00,Manaus,Sudeste,28.1,18.4,74,0.1,12.8,1019.8,10,8.2,Chuva leve,1
2027-02-23 05:00:00,Belo Horizonte,Sudeste,30.0,24.0,40,1.1,5.0,1000.8,5,6.8,Parcialmente nublado,0
2027-02-23 06:00:00,Belo Horizonte,Norte,23.0,29.6,49,0.0,10.3,1016.4,3,9.1,Nublado,0
2027-02-23 07:00:00,Capanema,Norte,19.0,36.2,96,3.5,8.9,1029.5,2,11.4,Neblina,0
2027-02-23 08:00:00,Porto Alegre,Sudeste,33.3,29.3,69,0.3,10.1,1022.2,10,8.7,Parcialmente nublado,1
2027-02-23 09:00:00,Capanema,Sudeste,23.9,34.8,93,0.3,7.8,1027.0,6,5.0,Neblina,1
2027-02-23 10:00:00,Capanema,Sul,15.4,32.6,50,2.5,6.0,1014.3,11,9.7,Ensolarado,0
2027-02-23 11:00:00,Manaus,Sul,22.9,28.2,57,0.8,7.7,1015.9,3,10.7,Chuva leve,0
2027-02-23 12:00:00,Manaus,Sul,27.2,31.0,49,0.1,11.2,991.1,7,8.8,Tempestade,1
2027-02-23 13:00:00,Belo Horizonte,Sudeste,24.6,34.3,44,0.4,7.1,1019.4,11,9.6,Chuva leve,1
2027-02-23 14:00:00,Manaus,Norte,24.4,27.3,78,3.8,6.8,1010.2,2,6.9,Tempestade,0
2027-02-23 15:00:00,Manaus,Sul,23.2,22.6,95,0.2,7.9,1048.7,2,7.7,Chuva leve,1
2027-02-23 16:00:00,São Paulo,Sudeste,22.9,28.8,47,0.8,10.3,1001.6,3,9.5,Chuva leve,1
2027-02-23 17:00:00,Belo Horizonte,Sudeste,18.6,26.1,70,0.3,15.8,1014.9,8,6.8,Chuva leve,1
2027-02-23 18:00:00,Belo Horizonte,Norte,18.5,25.1,78,0.1,11.6,1019.7,11,10.1,Chuva leve,1
2027-02-23 19:00:00,São Paulo,Sul,26.8,27.2,80,0.1,10.9,1021.2,3,9.7,Neblina,0
2027-02-23 20:00:00,Belo Horizonte,Sul,31.2,24.1,41,1.4,10.1,1021.0,8,9.4,Parcialmente nublado,1
2027-02-23 21:00:00,Porto Alegre,Sudeste,23.6,25.1,40,1.8,10.0,1013.6,2,8.0,Parcialmente nublado,0
2027-02-23 22:00:00,Porto Alegre,Sul,31.9,24.8,41,0.1,9.3,1013.0,11,6.4,Nublado,1
2027-02-23 23:00:00,São Paulo,Norte,30.5,25.2,63,2.4,4.4,1017.1,8,5.6,Ensolarado,1
2027-02-24 00:00:00,Manaus,Sul,24.3,25.1,97,4.0,12.1,993.4,5,8.0,Nublado,0
2027-02-24 01:00:00,Porto Alegre,Norte,28.2,32.5,43,1.2,8.1,1005.9,8,6.3,Parcialmente nublado,1
2027-02-24 02:00:00,São Paulo,Sudeste,27.4,22.2,73,0.6,12.0,1010.7,1,7.1,Parcialmente nublado,0
2027-02-24 03:00:00,Porto Alegre,Norte,22.5,31.3,74,1.0,10.0,1019.5,3,8.3,Ensolarado,0
2027-02-24 04:00:00,Capanema,Norte,14.2,35.7,99,0.9,8.2,1031.0,7,6.0,Ensolarado,1
2027-02-24 05:00:00,São Paulo,Norte,25.7,23.1,76,0.0,14.5,1008.9,11,7.9,Neblina,1
2027-02-24 06:00:00,Belo Horizonte,Norte,28.5,26.7,43,4.7,12.4,1015.5,6,7.7,Parcialmente nublado,0
2027-02-24 07:00:00,Porto Alegre,Sudeste,22.2,26.6,67,3.1,11.5,1019.7,10,7.0,Parcialmente nublado,1
2027-02-24 08:00:00,Belo Horizonte,Norte,35.0,20.3,71,0.4,12.0,1004.3,1,9.3,Neblina,0
2027-02-24 09:00:00,São Paulo,Sudeste,30.2,28.9,77,1.3,10.3,1026.4,1,8.7,Tempestade,1
2027-02-24 10:00:00,Porto Alegre,Sul,17.6,28.3,70,1.1,6.6,1013.1,8,11.4,Neblina,1
2027-02-24 11:00:00,Belo Horizonte,Sul,24.0,31.4,74,5.3,11.8,1015.9,0,11.7,Neblina,0
2027-02-24 12:00:00,Manaus,Sul,20.8,28.6,57,3.9,5.7,1025.6,9,7.5,Neblina,0
2027-02-24 13:00:00,Manaus,Sul,23.2,27.8,82,1.1,13.5,1007.6,9,4.1,Neblina,1
2027-02-24 14:00:00,Capanema,Sudeste,28.3,24.3,57,2.0,9.2,993.2,6,10.1,Chuva leve,1
2027-02-24 15:00:00,São Paulo,Sudeste,23.7,19.7,46,2.7,12.7,1013.9,2,10.7,Neblina,0
2027-02-24 16:00:00,Belo Horizonte,Sul,22.1,29.4,53,0.3,7.5,1004.8,0,8.8,Neblina,1
2027-02-24 17:00:00,Capanema,Norte,25.5,33.2,53,0.1,12.5,1004.4,7,9.5,Nublado,1
2027-02-24 18:00:00,São Paulo,Sul,28.8,21.3,89,8.8,11.7,995.2,10,7.2,Parcialmente nublado,0
2027-02-24 19:00:00,Manaus,Sul,28.7,29.9,71,1.1,11.7,1012.1,9,8.8,Parcialmente nublado,1
2027-02-24 20:00:00,Belo Horizonte,Sul,28.1,26.7,66,4.3,9.5,1022.6,6,6.5,Ensolarado,1
2027-02-24 21:00:00,Porto Alegre,Sudeste,31.9,23.1,86,0.6,7.5,1017.9,0,6.3,Neblina,0
2027-02-24 22:00:00,Manaus,Sul,24.5,33.1,64,1.7,10.7,1039.7,2,7.6,Neblina,0
2027-02-24 23:00:00,Porto Alegre,Sul,23.2,28.2,53,1.7,12.3,1011.9,4,7.6,Neblina,1
2027-02-25 00:00:00,Porto Alegre,Sul,24.2,28.0,50,4.6,14.5,1032.9,4,7.4,Tempestade,0
2027-02-25 01:00:00,Belo Horizonte,Sudeste,21.0,20.9,94,1.4,11.5,1003.7,3,4.9,Ensolarado,1
2027-02-25 02:00:00,Belo Horizonte,Sul,20.8,33.6,71,5.7,14.6,1027.8,4,7.1,Ensolarado,0
2027-02-25 03:00:00,Porto Alegre,Sul,28.7,24.2,81,7.8,9.4,1009.7,10,7.8,Chuva leve,1
2027-02-25 04:00:00,Capanema,Norte,29.2,28.3,48,0.8,4.8,1009.7,9,5.5,Chuva leve,0
2027-02-25 05:00:00,Porto Alegre,Sul,11.8,31.0,84,0.5,9.2,1013.7,5,5.0,Chuva leve,1
2027-02-25 06:00:00,Porto Alegre,Sudeste,29.7,28.5,70,0.1,8.5,1010.2,0,11.4,Ensolarado,0
2027-02-25 07:00:00,Belo Horizonte,Norte,22.9,30.4,69,0.5,18.1,1007.2,2,9.5,Nublado,0
2027-02-25 08:00:00,São Paulo,Sul,21.8,31.2,50,0.5,12.5,1007.0,6,11.0,Tempestade,1
2027-02-25 09:00:00,Manaus,Sudeste,23.4,36.4,85,2.0,9.2,1020.7,2,7.5,Tempestade,1
2027-02-25 10:00:00,Belo Horizonte,Norte,18.7,21.8,43,3.9,8.6,1006.0,5,9.4,Neblina,1
2027-02-25 11:00:00,Capanema,Sudeste,24.2,27.0,81,0.0,8.5,1017.9,7,11.5,Chuva leve,0
2027-02-25 12:00:00,Manaus,Norte,34.6,33.1,68,1.5,9.5,1007.9,4,8.5,Nublado,0
2027-02-25 13:00:00,Belo Horizonte,Sudeste,17.3,26.8,63,0.9,9.7,1007.7,8,10.1,Ensolarado,0
2027-02-25 14:00:00,Belo Horizonte,Norte,28.1,18.1,57,2.1,8.2,1005.3,6,1.7,Parcialmente nublado,1
2027-02-25 15:00:00,São Paulo,Sul,29.9,32.8,59,0.4,12.3,1003.6,11,5.2,Parcialmente nublado,1
2027-02-25 16:00:00,Capanema,Sul,27.9,27.6,98,0.5,14.4,1018.3,3,5.0,Parcialmente nublado,0
2027-02-25 17:00:00,Capanema,Sul,32.7,23.0,53,1.6,6.8,1018.6,2,6.6,Chuva leve,1
2027-02-25 18:00:00,Belo Horizonte,Sul,29.9,28.0,55,4.3,11.6,987.8,2,7.2,Nublado,1
2027-02-25 19:00:00,São Paulo,Norte,28.4,29.2,55,2.7,12.5,1000.2,0,9.9,Tempestade,0
2027-02-25 20:00:00,Belo Horizonte,Norte,30.2,23.8,78,0.7,9.4,1011.1,1,9.0,Chuva leve,1
2027-02-25 21:00:00,Porto Alegre,Norte,30.0,26.5,55,1.0,9.2,1017.7,5,9.1,Tempestade,0
2027-02-25 22:00:00,Porto Alegre,Norte,23.3,29.6,80,3.4,9.1,1001.6,10,7.9,Tempestade,1
2027-02-25 23:00:00,São Paulo,Norte,28.2,23.2,90,3.3,8.3,1013.9,4,6.1,Ensolarado,1
2027-02-26 00:00:00,Belo Horizonte,Norte,23.6,30.0,53,1.9,6.6,1016.7,2,12.8,Parcialmente nublado,0
2027-02-26 01:00:00,São Paulo,Sul,18.3,33.8,49,1.4,8.1,1009.3,11,9.7,Tempestade,0
2027-02-26 02:00:00,Belo Horizonte,Norte,34.2,19.6,66,3.7,10.0,1013.9,1,6.9,Chuva leve,1
2027-02-26 03:00:00,Belo Horizonte,Sudeste,22.2,27.8,54,2.1,10.3,1015.5,0,8.7,Tempestade,0
2027-02-26 04:00:00,Porto Alegre,Sudeste,30.5,28.9,95,0.7,8.7,1001.5,0,7.4,Neblina,1
2027-02-26 05:00:00,Manaus,Sudeste,27.7,27.6,64,4.4,20.7,1026.5,3,6.5,Tempestade,0
2027-02-26 06:00:00,Capanema,Norte,20.5,30.3,51,0.3,10.1,1015.0,5,5.4,Parcialmente nublado,1
2027-02-26 07:00:00,Capanema,Sul,21.1,28.3,97,1.6,9.8,1001.7,11,9.5,Parcialmente nublado,0
2027-02-26 08:00:00,São Paulo,Sudeste,27.0,30.9,47,1.3,9.3,996.3,2,6.7,Chuva leve,0
2027-02-26 09:00:00,Capanema,Norte,27.0,30.3,66,4.0,7.7,1014.7,2,7.7,Ensolarado,0
2027-02-26 10:00:00,Porto Alegre,Norte,23.1,22.9,67,0.6,12.6,1006.5,3,7.0,Parcialmente nublado,0
2027-02-26 11:00:00,Manaus,Sul,17.1,21.0,49,0.9,6.3,999.1,8,9.2,Tempestade,1
2027-02-26 12:00:00,Belo Horizonte,Norte,29.0,22.1,83,5.7,8.1,1003.0,6,7.3,Chuva leve,0
2027-02-26 13:00:00,Belo Horizonte,Norte,10.4,33.6,74,0.1,7.7,1023.7,1,10.1,Nublado,0
2027-02-26 14:00:00,Porto Alegre,Sudeste,26.7,24.4,90,0.1,11.1,1022.6,8,7.2,Parcialmente nublado,0
2027-02-26 15:00:00,Capanema,Sudeste,30.7,27.6,45,4.4,12.0,1013.6,8,8.6,Chuva leve,0
2027-02-26 16:00:00,Belo Horizonte,Sudeste,15.8,30.8,76,0.8,10.8,1005.2,5,7.1,Chuva leve,1
2027-02-26 17:00:00,Capanema,Sudeste,25.8,26.6,44,0.5,5.0,1022.8,0,8.7,Nublado,1
2027-02-26 18:00:00,Porto Alegre,Sudeste,23.1,30.2,95,0.2,13.3,997.8,1,8.0,Neblina,1
2027-02-26 19:00:00,Belo Horizonte,Norte,26.0,29.7,98,0.0,9.2,1006.7,1,9.9,Parcialmente nublado,1
2027-02-26 20:00:00,São Paulo,Norte,29.9,24.5,78,0.2,9.7,1015.0,3,11.1,Neblina,0
2027-02-26 21:00:00,Manaus,Sul,18.3,22.4,76,1.3,8.9,1027.7,0,9.1,Ensolarado,1
2027-02-26 22:00:00,Capanema,Sudeste,23.9,30.6,90,2.9,10.2,998.4,10,7.6,Neblina,1
2027-02-26 23:00:00,Capanema,Sudeste,24.2,28.9,92,3.6,8.4,1026.8,7,5.8,Nublado,0
2027-02-27 00:00:00,Capanema,Sudeste,15.3,24.8,51,1.7,7.0,1004.0,3,10.4,Chuva leve,0
2027-02-27 01:00:00,Capanema,Sudeste,27.9,31.2,80,1.4,14.5,1011.2,11,7.8,Tempestade,0
2027-02-27 02:00:00,Porto Alegre,Sudeste,33.1,26.4,62,0.6,8.0,1000.2,10,11.2,Ensolarado,1
2027-02-27 03:00:00,Porto Alegre,Norte,28.4,28.2,83,6.0,9.6,1028.9,6,6.9,Tempestade,1
2027-02-27 04:00:00,Porto Alegre,Norte,25.6,28.2,47,1.5,4.0,1000.9,1,11.9,Chuva leve,0
2027-02-27 05:00:00,Porto Alegre,Sudeste,29.4,25.3,69,2.6,9.7,1017.3,7,9.8,Ensolarado,0
2027-02-27 06:00:00,Belo Horizonte,Norte,22.0,23.5,69,3.9,9.4,1017.2,6,8.8,Tempestade,0
2027-02-27 07:00:00,Porto Alegre,Sudeste,20.6,32.7,41,3.2,9.6,1005.7,3,8.7,Neblina,1
2027-02-27 08:00:00,Belo Horizonte,Sul,27.6,33.4,70,0.9,6.1,1014.0,6,8.2,Neblina,0
2027-02-27 09:00:00,São Paulo,Sudeste,26.1,23.8,73,1.3,4.1,996.2,8,8.3,Tempestade,0
2027-02-27 10:00:00,Porto Alegre,Sul,26.6,26.3,84,1.5,8.3,1021.5,1,8.2,Tempestade,1
2027-02-27 11:00:00,São Paulo,Sul,20.7,29.8,50,2.6,11.7,1018.1,0,8.3,Chuva leve,1
2027-02-27 12:00:00,Porto Alegre,Sudeste,17.5,28.7,53,0.3,12.7,1016.0,10,11.3,Tempestade,0
2027-02-27 13:00:00,São Paulo,Sudeste,19.8,33.3,92,1.3,7.2,1014.8,3,6.6,Chuva leve,0
2027-02-27 14:00:00,Manaus,Sudeste,20.7,29.2,64,1.4,10.7,1005.9,2,9.9,Chuva leve,0
2027-02-27 15:00:00,São Paulo,Sudeste,14.8,28.1,47,4.3,9.7,1008.9,4,5.6,Neblina,1
2027-02-27 16:00:00,Belo Horizonte,Norte,27.4,19.9,59,1.2,8.2,1017.3,1,8.6,Tempestade,0
2027-02-27 17:00:00,Capanema,Norte,18.6,19.7,91,2.6,6.3,1033.4,4,5.8,Tempestade,1
2027-02-27 18:00:00,São Paulo,Sul,18.3,24.5,88,2.2,13.3,1006.8,10,9.1,Parcialmente nublado,1
2027-02-27 19:00:00,Capanema,Sudeste,23.7,25.3,61,1.4,7.4,1016.2,7,7.6,Ensolarado,1
2027-02-27 20:00:00,Manaus,Norte,20.5,27.6,94,0.8,14.5,1017.5,3,7.7,Neblina,1
2027-02-27 21:00:00,Manaus,Norte,17.1,30.7,54,2.8,10.9,1029.7,2,11.6,Nublado,1
2027-02-27 22:00:00,Belo Horizonte,Norte,17.7,26.6,95,6.6,12.4,1015.5,4,9.2,Nublado,0
2027-02-27 23:00:00,Belo Horizonte,Sul,27.7,24.9,98,1.0,12.6,1008.5,1,8.2,Parcialmente nublado,0
2027-02-28 00:00:00,São Paulo,Norte,23.3,29.4,49,0.4,6.4,1015.5,4,9.8,Ensolarado,1
2027-02-28 01:00:00,Porto Alegre,Sudeste,17.4,25.7,87,1.5,12.1,1003.3,8,10.4,Nublado,1
2027-02-28 02:00:00,Manaus,Norte,32.3,28.7,44,1.9,16.0,996.7,6,9.2,Neblina,0
2027-02-28 03:00:00,Capanema,Sudeste,21.4,22.9,83,2.4,5.0,1020.0,0,6.0,Ensolarado,0
2027-02-28 04:00:00,Porto Alegre,Norte,27.6,28.5,65,6.7,16.0,1015.3,7,6.9,Nublado,0
2027-02-28 05:00:00,Manaus,Sudeste,24.5,24.9,67,0.2,12.1,1001.1,11,7.0,Neblina,1
2027-02-28 06:00:00,São Paulo,Sul,25.5,30.4,93,1.4,13.3,991.7,7,10.5,Neblina,1
2027-02-28 07:00:00,Manaus,Norte,25.1,26.1,76,0.7,9.2,998.6,7,7.0,Tempestade,0
2027-02-28 08:00:00,Belo Horizonte,Norte,18.1,26.3,42,0.9,8.9,1011.0,11,7.5,Ensolarado,1
2027-02-28 09:00:00,Capanema,Sul,36.2,24.1,42,5.5,13.4,1012.8,5,8.2,Nublado,0
2027-02-28 10:00:00,Capanema,Sul,21.2,31.5,48,1.2,8.4,1015.9,10,6.0,Nublado,1
2027-02-28 11:00:00,Belo Horizonte,Sul,29.1,28.2,92,3.7,11.1,1013.6,11,7.1,Nublado,1
2027-02-28 12:00:00,Porto Alegre,Sudeste,21.0,33.5,95,6.2,16.6,1003.3,2,8.2,Neblina,1
2027-02-28 13:00:00,Belo Horizonte,Sudeste,19.5,27.9,49,2.9,12.8,1014.9,9,9.2,Nublado,0
2027-02-28 14:00:00,Capanema,Norte,31.8,21.2,61,0.1,11.4,1009.5,1,8.6,Ensolarado,0
2027-02-28 15:00:00,São Paulo,Sudeste,32.8,30.5,40,0.2,8.7,1004.4,7,8.3,Ensolarado,1
2027-02-28 16:00:00,Porto Alegre,Norte,27.3,31.5,86,2.3,5.6,1023.6,10,9.2,Nublado,1
2027-02-28 17:00:00,Manaus,Sul,29.0,25.7,48,1.1,8.0,1007.8,6,11.1,Nublado,0
2027-02-28 18:00:00,São Paulo,Norte,18.7,22.5,56,0.5,10.2,1015.5,7,10.5,Parcialmente nublado,0
2027-02-28 19:00:00,Porto Alegre,Sul,28.3,34.5,95,0.3,13.5,1023.6,6,8.5,Tempestade,1
2027-02-28 20:00:00,Capanema,Sul,28.2,27.8,47,8.2,3.3,1007.9,3,7.8,Nublado,1
2027-02-28 21:00:00,Capanema,Norte,27.2,31.2,72,0.7,9.4,1017.7,7,14.3,Tempestade,0
2027-02-28 22:00:00,São Paulo,Sudeste,33.2,24.6,52,1.7,8.6,1012.9,1,9.5,Ensolarado,1
2027-02-28 23:00:00,Porto Alegre,Sudeste,13.6,28.2,51,0.3,16.3,995.5,0,12.5,Ensolarado,0
2027-03-01 00:00:00,Manaus,Norte,24.1,26.6,85,0.3,6.1,1008.5,5,11.0,Parcialmente nublado,1
2027-03-01 01:00:00,Manaus,Sudeste,32.4,26.3,88,2.0,9.9,1008.0,6,10.9,Nublado,1
2027-03-01 02:00:00,Belo Horizonte,Sul,19.4,28.1,42,0.0,4.3,1016.7,10,7.6,Nublado,1
2027-03-01 03:00:00,São Paulo,Sul,28.2,16.7,44,1.2,5.4,1018.5,11,9.0,Neblina,0
2027-03-01 04:00:00,Porto Alegre,Sudeste,22.6,30.4,52,0.0,11.8,1011.8,5,10.5,Chuva leve,0
2027-03-01 05:00:00,São Paulo,Sudeste,25.4,30.5,55,0.3,9.0,1019.6,2,8.0,Nublado,0
2027-03-01 06:00:00,Manaus,Sul,19.7,24.8,90,0.6,4.9,1016.4,2,6.5,Nublado,0
2027-03-01 07:00:00,Porto Alegre,Norte,36.3,28.9,68,0.9,11.7,1004.5,1,9.2,Neblina,0
2027-03-01 08:00:00,Capanema,Sudeste,19.3,32.8,72,1.3,5.6,1006.9,10,5.0,Tempestade,1
2027-03-01 09:00:00,Capanema,Sudeste,24.3,25.1,42,2.5,14.4,1020.1,0,8.3,Tempestade,1
2027-03-01 10:00:00,Porto Alegre,Norte,23.7,27.6,64,1.2,11.9,1009.0,0,7.7,Parcialmente nublado,1
2027-03-01 11:00:00,São Paulo,Sul,30.4,24.7,45,1.1,8.0,1010.6,9,9.9,Tempestade,0
2027-03-01 12:00:00,São Paulo,Norte,25.3,20.9,40,0.4,12.2,1020.7,4,5.8,Parcialmente nublado,1
2027-03-01 13:00:00,Capanema,Norte,17.1,25.7,67,0.2,9.9,1021.5,10,9.1,Ensolarado,0
2027-03-01 14:00:00,Capanema,Norte,21.8,24.8,94,4.1,11.9,1022.3,5,10.1,Neblina,1
2027-03-01 15:00:00,Manaus,Sudeste,14.2,28.9,69,0.1,8.8,1026.8,1,7.8,Tempestade,1
2027-03-01 16:00:00,Porto Alegre,Sul,25.4,31.9,50,8.9,10.5,1011.3,5,11.6,Tempestade,1
2027-03-01 17:00:00,São Paulo,Sul,33.9,28.2,46,0.0,6.9,1026.8,2,6.4,Ensolarado,0
2027-03-01 18:00:00,Manaus,Sudeste,24.0,25.8,65,2.0,6.1,1009.2,9,3.8,Neblina,0
2027-03-01 19:00:00,São Paulo,Norte,26.7,24.6,84,0.6,12.8,1004.9,4,6.2,Neblina,0
2027-03-01 20:00:00,Capanema,Sudeste,30.5,31.5,98,0.2,10.2,1019.3,6,7.5,Tempestade,0
2027-03-01 21:00:00,Porto Alegre,Norte,21.5,31.2,97,0.2,11.7,1009.9,5,7.8,Nublado,1
2027-03-01 22:00:00,Belo Horizonte,Norte,30.5,25.7,79,1.2,12.5,1004.5,3,9.9,Tempestade,1
2027-03-01 23:00:00,Porto Alegre,Norte,34.6,28.1,92,0.1,7.5,1011.3,9,8.2,Tempestade,0
2027-03-02 00:00:00,Belo Horizonte,Norte,16.1,28.5,64,1.0,8.3,1011.0,11,7.4,Neblina,1
