cidade;pais_code;estado_code;estado;pais
Fuchū;JP;11;Hiroshima;Japan
Kamisunagawa;JP;12;Hokkaido;Japan
Takasu;JP;12;Hokkaido;Japan
Higashikawa;JP;12;Hokkaido;Japan
Higashikagura;JP;12;Hokkaido;Japan
Inami;JP;13;Hyōgo;Japan
Tamba-Sasayama;JP;13;Hyōgo;Japan
Tamba;JP;13;Hyōgo;Japan
Yachiyo;JP;14;Ibaraki;Japan
Hōdatsushimizu;JP;15;Ishikawa;Japan
Yahaba;JP;16;Iwate;Japan
Kitagawa;JP;20;Kochi;Japan
Hidaka;JP;20;Kochi;Japan
Yamae;JP;21;Kumamoto;Japan
Kyōtamba;JP;22;Kyoto;Japan
Asahi;JP;23;Mie;Japan
Tōin;JP;23;Mie;Japan
Shība;JP;25;Miyazaki;Japan
Yasuoka;JP;26;Nagano;Japan
Sakae;JP;26;Nagano;Japan
Shimojō;JP;26;Nagano;Japan
Minamiminowa;JP;26;Nagano;Japan
Nagi;JP;31;Okayama;Japan
Satoshō;JP;31;Okayama;Japan
Higashichichibu;JP;34;Saitama;Japan
Hatoyama;JP;34;Saitama;Japan
Kōra;JP;35;Shiga;Japan
Toyosato;JP;35;Shiga;Japan
Ryūō;JP;35;Shiga;Japan
Ichikai;JP;38;Tochigi;Japan
Sanagōchi;JP;39;Tokushima;Japan
Matsushige;JP;39;Tokushima;Japan
Hiezu;JP;41;Tottori;Japan
Shōwa;JP;46;Yamanashi;Japan
Minamiarupusu;JP;46;Yamanashi;Japan
Akitsu;JP;40;Tokyo;Japan
Yala;KE;46;Siaya County;Kenya
Wundanyi;KE;47;Taita Taveta;Kenya
Wote;KE;32;Makueni County;Kenya
Witu;KE;30;Lamu;Kenya
Webuye;KE;12;Bungoma County;Kenya
Watamu;KE;23;Kilifi County;Kenya
Wanguru;KE;24;Kirinyaga County;Kenya
Wamunyu;KE;31;Machakos County;Kenya
Wamba;KE;45;Samburu County;Kenya
Wajir;KE;54;Wajir County;Kenya
Voi;KE;47;Taita Taveta;Kenya
Vipingo;KE;23;Kilifi County;Kenya
Ukunda;KE;28;Kwale County;Kenya
Ogunja;KE;46;Siaya County;Kenya
Turbo;KE;52;Uasin Gishu County;Kenya
Tinganga;KE;22;Kiambu County;Kenya
Timau;KE;35;Meru County;Kenya
Thika;KE;05;Nairobi County;Kenya
Taveta;KE;47;Taita Taveta;Kenya
Tarbaj;KE;54;Wajir County;Kenya
Tala;KE;31;Machakos County;Kenya
Takaungu;KE;23;Kilifi County;Kenya
Tabaka;KE;25;Kisii County;Kenya
Sultan Hamud;KE;32;Makueni County;Kenya
Subukia;KE;39;Nakuru County;Kenya
South Kinangop;KE;43;Nyandarua County;Kenya
Sotik;KE;11;Bomet County;Kenya
Sondu;KE;21;Kericho County;Kenya
Sololo;KE;03;;Kenya
Sirisia;KE;12;Bungoma County;Kenya
Sindo;KE;17;Homa Bay County;Kenya
Simba;KE;19;Kajiado County;Kenya
Siakago;KE;15;Embu County;Kenya
Shimoni;KE;28;Kwale County;Kenya
Shianda;KE;20;Kakamega County;Kenya
Serem;KE;53;Vihiga County;Kenya
Sega;KE;46;Siaya County;Kenya
Sawa Sawa;KE;28;Kwale County;Kenya
Sagana;KE;24;Kirinyaga County;Kenya
Saba Saba;KE;38;Murang'A;Kenya
Runyenjes;KE;15;Embu County;Kenya
Rumuruti;KE;29;Laikipia;Kenya
Ruiru;KE;22;Kiambu County;Kenya
Rongo;KE;36;Migori County;Kenya
Rongai;KE;39;Nakuru County;Kenya
Rombo;KE;19;Kajiado County;Kenya
Rironi;KE;22;Kiambu County;Kenya
Ramu;KE;33;Mandera County;Kenya
Rabuor;KE;26;Kisumu County;Kenya
Pumwani;KE;05;Nairobi County;Kenya
Oyugis;KE;17;Homa Bay County;Kenya
Othaya;KE;44;Nyeri County;Kenya
Ortum;KE;55;West Pokot County;Kenya
Olulung’a;KE;41;Narok County;Kenya
Oloitokitok;KE;19;Kajiado County;Kenya
Ol Joro Orok;KE;43;Nyandarua County;Kenya
Olenguruone;KE;39;Nakuru County;Kenya
Ogembo;KE;25;Kisii County;Kenya
Nyeri;KE;44;Nyeri County;Kenya
Nyangusu;KE;25;Kisii County;Kenya
Nyandiwa;KE;17;Homa Bay County;Kenya
Nyamira;KE;42;Nyamira county;Kenya
Nyambunwa;KE;25;Kisii County;Kenya
Nyahururu;KE;29;Laikipia;Kenya
Nunguni;KE;32;Makueni County;Kenya
North Horr;KE;34;Marsabit County;Kenya
Nkubu;KE;35;Meru County;Kenya
Njoro;KE;39;Nakuru County;Kenya
Ngong;KE;19;Kajiado County;Kenya
Ngewa;KE;22;Kiambu County;Kenya
Ntulelei;KE;41;Narok County;Kenya
Ndori;KE;46;Siaya County;Kenya
Ndhiwa;KE;17;Homa Bay County;Kenya
Naro Moru;KE;44;Nyeri County;Kenya
Narok;KE;41;Narok County;Kenya
Nanyuki;KE;29;Laikipia;Kenya
Nandi Hills;KE;40;Nandi;Kenya
Nambare;KE;13;Busia County;Kenya
Nakuru;KE;39;Nakuru County;Kenya
Naivasha;KE;39;Nakuru County;Kenya
Nairobi;KE;05;Nairobi County;Kenya
Nairagi Enkare;KE;41;Narok County;Kenya
Mwingi;KE;27;Kitui County;Kenya
Mweiga;KE;44;Nyeri County;Kenya
Mwatate;KE;47;Taita Taveta;Kenya
Murang’a;KE;38;Murang'A;Kenya
Mumias;KE;20;Kakamega County;Kenya
Mulot;KE;11;Bomet County;Kenya
Muhoroni;KE;26;Kisumu County;Kenya
Mtito Andei;KE;32;Makueni County;Kenya
Msambweni;KE;28;Kwale County;Kenya
Moyale;KE;34;Marsabit County;Kenya
Mosoriot;KE;40;Nandi;Kenya
Mosocho;KE;25;Kisii County;Kenya
Mombasa;KE;37;Mombasa County;Kenya
Molo;KE;39;Nakuru County;Kenya
Mokowe;KE;30;Lamu;Kenya
Mogonga;KE;25;Kisii County;Kenya
Mogotio;KE;10;Baringo;Kenya
Keringet;KE;39;Nakuru County;Kenya
Mitunguu;KE;35;Meru County;Kenya
Migori;KE;36;Migori County;Kenya
Meru;KE;35;Meru County;Kenya
Merti;KE;18;Isiolo County;Kenya
Mbita;KE;17;Homa Bay County;Kenya
Mbale;KE;53;Vihiga County;Kenya
Mazeras;KE;28;Kwale County;Kenya
Mau Narok;KE;39;Nakuru County;Kenya
Maua;KE;35;Meru County;Kenya
Matuu;KE;31;Machakos County;Kenya
Matunda;KE;52;Uasin Gishu County;Kenya
Masii;KE;31;Machakos County;Kenya
Maseno;KE;26;Kisumu County;Kenya
Masalani;KE;48;Tana River County;Kenya
Marsabit;KE;34;Marsabit County;Kenya
Marigat;KE;10;Baringo;Kenya
Mariakani;KE;23;Kilifi County;Kenya
Marereni;KE;23;Kilifi County;Kenya
Maralal;KE;45;Samburu County;Kenya
Maragua;KE;38;Murang'A;Kenya
Mandera;KE;33;Mandera County;Kenya
Malindi;KE;23;Kilifi County;Kenya
Malikisi;KE;12;Bungoma County;Kenya
Malava;KE;20;Kakamega County;Kenya
Malaba;KE;13;Busia County;Kenya
Makutano;KE;55;West Pokot County;Kenya
Makutano;KE;31;Machakos County;Kenya
Makueni Boma;KE;32;Makueni County;Kenya
Makindu;KE;32;Makueni County;Kenya
Majengo;KE;53;Vihiga County;Kenya
Magena Marabu;KE;25;Kisii County;Kenya
Magadi;KE;19;Kajiado County;Kenya
Mado Gashi;KE;16;Garissa County;Kenya
Mackinnon Road;KE;28;Kwale County;Kenya
Machakos;KE;31;Machakos County;Kenya
Lunga-Lunga;KE;28;Kwale County;Kenya
Kipkelion;KE;21;Kericho County;Kenya
Lugulu;KE;13;Busia County;Kenya
Luanda;KE;13;Busia County;Kenya
Luanda;KE;53;Vihiga County;Kenya
Londiani;KE;21;Kericho County;Kenya
Lolgorien;KE;41;Narok County;Kenya
Lokichokio;KE;51;Turkana County;Kenya
Lokichar;KE;51;Turkana County;Kenya
Lodwar;KE;51;Turkana County;Kenya
Litein;KE;21;Kericho County;Kenya
Limuru;KE;22;Kiambu County;Kenya
Lare;KE;35;Meru County;Kenya
Ongata Rongai;KE;19;Kajiado County;Kenya
Lamu;KE;30;Lamu;Kenya
Laisamis;KE;34;Marsabit County;Kenya
Kwale;KE;28;Kwale County;Kenya
Kutus;KE;24;Kirinyaga County;Kenya
Konza;KE;31;Machakos County;Kenya
Kitui;KE;27;Kitui County;Kenya
Kithimani;KE;31;Machakos County;Kenya
Kithii;KE;31;Machakos County;Kenya
Kitale;KE;50;Trans Nzoia;Kenya
Kisumu;KE;26;Kisumu County;Kenya
Kisii;KE;25;Kisii County;Kenya
Kiserian;KE;19;Kajiado County;Kenya
Kiriaini;KE;38;Murang'A;Kenya
Kipini;KE;48;Tana River County;Kenya
Kinoi;KE;31;Machakos County;Kenya
Kinna;KE;18;Isiolo County;Kenya
Kinango;KE;28;Kwale County;Kenya
Kihancha;KE;36;Migori County;Kenya
Kiminini;KE;50;Trans Nzoia;Kenya
Kimilili;KE;12;Bungoma County;Kenya
Kimende;KE;22;Kiambu County;Kenya
Kimbimbi;KE;24;Kirinyaga County;Kenya
Kimana;KE;19;Kajiado County;Kenya
Kilifi;KE;23;Kilifi County;Kenya
Kilgoris;KE;41;Narok County;Kenya
Kikuyu;KE;22;Kiambu County;Kenya
Kikima;KE;32;Makueni County;Kenya
Kijabe;KE;39;Nakuru County;Kenya
Kiirua;KE;35;Meru County;Kenya
Kiganjo;KE;44;Nyeri County;Kenya
Kibwezi;KE;32;Makueni County;Kenya
Kianyaga;KE;24;Kirinyaga County;Kenya
Kiambu;KE;22;Kiambu County;Kenya
Khwisero;KE;20;Kakamega County;Kenya
Kerugoya;KE;24;Kirinyaga County;Kenya
Keroka;KE;42;Nyamira county;Kenya
Kericho;KE;21;Kericho County;Kenya
Kenyenya;KE;25;Kisii County;Kenya
Kendu Bay;KE;17;Homa Bay County;Kenya
Kebirigo;KE;42;Nyamira county;Kenya
Karuri;KE;22;Kiambu County;Kenya
Karuri;KE;38;Murang'A;Kenya
Karatina;KE;44;Nyeri County;Kenya
Kapsowar;KE;14;Elegeyo-Marakwet;Kenya
Kapsoit;KE;21;Kericho County;Kenya
Kapsabet;KE;40;Nandi;Kenya
Kapkatet;KE;21;Kericho County;Kenya
Kapenguria;KE;55;West Pokot County;Kenya
Kapcherop;KE;50;Trans Nzoia;Kenya
Kangundo;KE;31;Machakos County;Kenya
Kangema;KE;38;Murang'A;Kenya
Kangare;KE;38;Murang'A;Kenya
Kaloleni;KE;23;Kilifi County;Kenya
Kakuma;KE;51;Turkana County;Kenya
Kakamega;KE;20;Kakamega County;Kenya
Kajiado;KE;19;Kajiado County;Kenya
Kagumo;KE;24;Kirinyaga County;Kenya
Kagio;KE;24;Kirinyaga County;Kenya
Kavati;KE;27;Kitui County;Kenya
Kabarnet;KE;10;Baringo;Kenya
Jebilat;KE;42;Nyamira county;Kenya
Iten;KE;14;Elegeyo-Marakwet;Kenya
Isiolo;KE;18;Isiolo County;Kenya
Isinya;KE;19;Kajiado County;Kenya
Isebania;KE;36;Migori County;Kenya
Ikinu;KE;22;Kiambu County;Kenya
Ijara;KE;16;Garissa County;Kenya
Homa Bay;KE;17;Homa Bay County;Kenya
Hola;KE;48;Tana River County;Kenya
Moi‘s Bridge;KE;52;Uasin Gishu County;Kenya
Habaswein;KE;54;Wajir County;Kenya
Gongoni;KE;23;Kilifi County;Kenya
Githunguri;KE;22;Kiambu County;Kenya
Githiga A;KE;22;Kiambu County;Kenya
Giriftu;KE;54;Wajir County;Kenya
Gilgil;KE;39;Nakuru County;Kenya
Upper Gilgil;KE;43;Nyandarua County;Kenya
Gazi;KE;28;Kwale County;Kenya
Gatundu;KE;22;Kiambu County;Kenya
Garsen;KE;48;Tana River County;Kenya
Garissa;KE;16;Garissa County;Kenya
Garba Tula;KE;18;Isiolo County;Kenya
Faza;KE;30;Lamu;Kenya
Embu;KE;15;Embu County;Kenya
Emali;KE;32;Makueni County;Kenya
El Wak;KE;33;Mandera County;Kenya
Eldoret;KE;52;Uasin Gishu County;Kenya
Eldama Ravine;KE;10;Baringo;Kenya
Elburgon;KE;39;Nakuru County;Kenya
Dundori;KE;39;Nakuru County;Kenya
Dadaab;KE;16;Garissa County;Kenya
Chwele;KE;12;Bungoma County;Kenya
Chuka;KE;49;Tharaka - Nithi;Kenya
Chogoria;KE;49;Tharaka - Nithi;Kenya
Cheptai;KE;12;Bungoma County;Kenya
Chepareria;KE;55;West Pokot County;Kenya
Chavakali;KE;53;Vihiga County;Kenya
Butere;KE;20;Kakamega County;Kenya
Busia;KE;13;Busia County;Kenya
Burnt Forest;KE;52;Uasin Gishu County;Kenya
Bura;KE;16;Garissa County;Kenya
Port Victoria;KE;13;Busia County;Kenya
Bungoma;KE;12;Bungoma County;Kenya
Bondo;KE;46;Siaya County;Kenya
Bondo;KE;46;Siaya County;Kenya
Bomet;KE;11;Bomet County;Kenya
Baringo;KE;10;Baringo;Kenya
Baraton;KE;40;Nandi;Kenya
Baragoi;KE;45;Samburu County;Kenya
Bamba;KE;23;Kilifi County;Kenya
Bahati;KE;39;Nakuru County;Kenya
Awendo;KE;36;Migori County;Kenya
Awasi;KE;26;Kisumu County;Kenya
Athi River;KE;31;Machakos County;Kenya
Archers Post;KE;45;Samburu County;Kenya
Amagoru;KE;13;Busia County;Kenya
Ahero;KE;26;Kisumu County;Kenya
Siaya;KE;46;Siaya County;Kenya
Takaba;KE;33;Mandera County;Kenya
Maji Mazuri;KE;10;Baringo;Kenya
Timboroa;KE;08;;Kenya
Mukurwe-ini;KE;44;Nyeri County;Kenya
Ol Kalou;KE;43;Nyandarua County;Kenya
Kitengela;KE;19;Kajiado County;Kenya
Juja;KE;22;Kiambu County;Kenya
Lang'ata;KE;05;Nairobi County;Kenya
Imara Daima Estate;KE;05;Nairobi County;Kenya
Usenge;KE;46;Siaya County;Kenya
Endarasha;KE;44;Nyeri County;Kenya
Ndunyu Njeru;KE;43;Nyandarua County;Kenya
Bungoma;KE;12;Bungoma County;Kenya
Mlolongo;KE;31;Machakos County;Kenya
Lafey;KE;33;Mandera County;Kenya
Banissa;KE;33;Mandera County;Kenya
Loiyangalani;KE;34;Marsabit County;Kenya
Mpeketoni;KE;30;Lamu;Kenya
Funyula;KE;13;Busia County;Kenya
Marimanti;KE;49;Tharaka - Nithi;Kenya
Kapsokwony;KE;12;Bungoma County;Kenya
Mtwapa;KE;23;Kilifi County;Kenya
Awendo;KE;17;Homa Bay County;Kenya
Sori;KE;36;Migori County;Kenya
Kawaida;KE;22;Kiambu County;Kenya
Kesses;KE;52;Uasin Gishu County;Kenya
Kathwana;KE;49;Tharaka - Nithi;Kenya
Ol Kalau South Settlement;KE;43;Nyandarua County;Kenya
Maai Mahiu;KE;39;Nakuru County;Kenya
Kiboko;KE;32;Makueni County;Kenya
Maungu;KE;47;Taita Taveta;Kenya
Kiambur;KE;29;Laikipia;Kenya
Katito;KE;26;Kisumu County;Kenya
Kampi Ya Moto;KE;39;Nakuru County;Kenya
Mairo Inya;KE;43;Nyandarua County;Kenya
Kasuku;KE;43;Nyandarua County;Kenya
Engineer;KE;43;Nyandarua County;Kenya
Chaka;KE;44;Nyeri County;Kenya
Kenol;KE;38;Murang'A;Kenya
Samburu;KE;28;Kwale County;Kenya
Bura Tana;KE;48;Tana River County;Kenya
Ol Donyo;KE;31;Machakos County;Kenya
Githunguri;KE;31;Machakos County;Kenya
Eldas;KE;54;Wajir County;Kenya
Bute;KE;54;Wajir County;Kenya
Muhuru;KE;36;Migori County;Kenya
Nyansiongo;KE;42;Nyamira county;Kenya
Rodi;KE;17;Homa Bay County;Kenya
Ewuaso;KE;19;Kajiado County;Kenya
Muchorwi;KE;39;Nakuru County;Kenya
Karuga;KE;29;Laikipia;Kenya
Suguta;KE;45;Samburu County;Kenya
Wiyumiririe;KE;29;Laikipia;Kenya
Kinungi;KE;39;Nakuru County;Kenya
Isineti;KE;19;Kajiado County;Kenya
Illasit;KE;19;Kajiado County;Kenya
Il;KE;19;Kajiado County;Kenya
Brooke;KE;21;Kericho County;Kenya
Kainuk;KE;51;Turkana County;Kenya
Mai;KE;39;Nakuru County;Kenya
Khayega;KE;20;Kakamega County;Kenya
Tayan;KG;09;Batken;Kyrgyzstan
Suluktu;KG;09;Batken;Kyrgyzstan
Kyzyl-Eshme;KG;08;Osh Region;Kyrgyzstan
Korgon;KG;09;Batken;Kyrgyzstan
Aydarken;KG;09;Batken;Kyrgyzstan
Katran;KG;09;Batken;Kyrgyzstan
Razzakov;KG;09;Batken;Kyrgyzstan
Daroot-Korgon;KG;08;Osh Region;Kyrgyzstan
Andarak;KG;09;Batken;Kyrgyzstan
Balykchy;KG;07;Issyk-Kul;Kyrgyzstan
Uch-Korgon;KG;09;Batken;Kyrgyzstan
Tyup;KG;07;Issyk-Kul;Kyrgyzstan
Tokmok;KG;02;Chuy Region;Kyrgyzstan
Ak-Suu;KG;07;Issyk-Kul;Kyrgyzstan
Tash-Kumyr;KG;03;Jalal-Abad Region;Kyrgyzstan
Talas;KG;06;Talas Region;Kyrgyzstan
Suzak;KG;03;Jalal-Abad Region;Kyrgyzstan
Chuy;KG;02;Chuy Region;Kyrgyzstan
Sosnovka;KG;02;Chuy Region;Kyrgyzstan
Sokuluk;KG;02;Chuy Region;Kyrgyzstan
Pokrovka;KG;06;Talas Region;Kyrgyzstan
Kyzyl-Suu;KG;07;Issyk-Kul;Kyrgyzstan
Uzgen;KG;08;Osh Region;Kyrgyzstan
Osh;KG;08;Osh Region;Kyrgyzstan
Orozbekovo;KG;09;Batken;Kyrgyzstan
Naryn;KG;04;Naryn Region;Kyrgyzstan
Bakai-Ata;KG;06;Talas Region;Kyrgyzstan
Massy;KG;03;Jalal-Abad Region;Kyrgyzstan
Lebedinovka;KG;02;Chuy Region;Kyrgyzstan
Kyzyl-Kyya;KG;09;Batken;Kyrgyzstan
Kochkor;KG;04;Naryn Region;Kyrgyzstan
Kochkor-Ata;KG;03;Jalal-Abad Region;Kyrgyzstan
Kyzyl-Adyr;KG;06;Talas Region;Kyrgyzstan
Khalmion;KG;09;Batken;Kyrgyzstan
Kazarman;KG;03;Jalal-Abad Region;Kyrgyzstan
Kerben;KG;03;Jalal-Abad Region;Kyrgyzstan
Karavan;KG;09;Batken;Kyrgyzstan
Kara Suu;KG;08;Osh Region;Kyrgyzstan
Karakol;KG;07;Issyk-Kul;Kyrgyzstan
Kara-Dzhygach;KG;09;Batken;Kyrgyzstan
Kara-Balta;KG;02;Chuy Region;Kyrgyzstan
Kanysh-Kyya;KG;03;Jalal-Abad Region;Kyrgyzstan
Kant;KG;02;Chuy Region;Kyrgyzstan
Kaindy;KG;02;Chuy Region;Kyrgyzstan
Kadzhi-Say;KG;07;Issyk-Kul;Kyrgyzstan
Jalal-Abad;KG;03;Jalal-Abad Region;Kyrgyzstan
Ivanovka;KG;02;Chuy Region;Kyrgyzstan
Ivanovo-Alekseyevka;KG;06;Talas Region;Kyrgyzstan
Iradan;KG;09;Batken;Kyrgyzstan
Gul’cha;KG;08;Osh Region;Kyrgyzstan
Nookat;KG;08;Osh Region;Kyrgyzstan
Cholpon-Ata;KG;07;Issyk-Kul;Kyrgyzstan
Chayek;KG;04;Naryn Region;Kyrgyzstan
Kemin;KG;02;Chuy Region;Kyrgyzstan
Boz-Beshik;KG;07;Issyk-Kul;Kyrgyzstan
Bokombayevskoye;KG;07;Issyk-Kul;Kyrgyzstan
Bishkek;KG;01;Bishkek;Kyrgyzstan
Belovodskoye;KG;02;Chuy Region;Kyrgyzstan
Bazar-Korgon;KG;03;Jalal-Abad Region;Kyrgyzstan
Batken;KG;09;Batken;Kyrgyzstan
Baetovo;KG;04;Naryn Region;Kyrgyzstan
At-Bashi;KG;04;Naryn Region;Kyrgyzstan
Aravan;KG;08;Osh Region;Kyrgyzstan
Alga;KG;09;Batken;Kyrgyzstan
Ala-Buka;KG;03;Jalal-Abad Region;Kyrgyzstan
Beshkent;KG;09;Batken;Kyrgyzstan
Toktogul;KG;03;Jalal-Abad Region;Kyrgyzstan
Nizhnyaya Ala-Archa;KG;02;Chuy Region;Kyrgyzstan
Mayevka;KG;02;Chuy Region;Kyrgyzstan
Pulgon;KG;09;Batken;Kyrgyzstan
Talas;KG;;;Kyrgyzstan
Üch-Terek;KG;03;Jalal-Abad Region;Kyrgyzstan
Kara-Dëbë;KG;09;Batken;Kyrgyzstan
Kara-Kulja;KG;08;Osh Region;Kyrgyzstan
Chek;KG;09;Batken;Kyrgyzstan
Kara-Bak;KG;09;Batken;Kyrgyzstan
Samarkandyk;KG;09;Batken;Kyrgyzstan
Kyrgyz-Kyshtak;KG;09;Batken;Kyrgyzstan
Kyzyl-Bulak;KG;09;Batken;Kyrgyzstan
Boz-Adyr;KG;09;Batken;Kyrgyzstan
Markaz;KG;09;Batken;Kyrgyzstan
Kulundu;KG;09;Batken;Kyrgyzstan
Ak-Suu;KG;09;Batken;Kyrgyzstan
Toguz-Bulak;KG;09;Batken;Kyrgyzstan
Ak-Tatyr;KG;09;Batken;Kyrgyzstan
Ormosh;KG;09;Batken;Kyrgyzstan
Ak-Say;KG;09;Batken;Kyrgyzstan
Phnom Penh;KH;22;Phnom Penh;Cambodia
Veun Sai;KH;23;Ratanakiri;Cambodia
Tăng Krâsăng;KH;05;Kampong Thom;Cambodia
Ta Khmau;KH;07;Kandal;Cambodia
Takeo;KH;19;Takeo;Cambodia
Svay Rieng;KH;18;Svay Rieng;Cambodia
Svay Chek;KH;25;Banteay Meanchey;Cambodia
Suong;KH;31;Tboung Khmum;Cambodia
Stung Treng;KH;17;Stung Treng;Cambodia
Srae Ambel;KH;08;Koh Kong;Cambodia
Snuol;KH;09;Kratie;Cambodia
Sisophon;KH;25;Banteay Meanchey;Cambodia
Siem Reap;KH;24;Siem Reap;Cambodia
Siem Pang;KH;17;Stung Treng;Cambodia
Sen Monorom;KH;10;Mondolkiri;Cambodia
Prey Veng;KH;14;Prey Veng;Cambodia
S’ang;KH;07;Kandal;Cambodia
Koah Thum;KH;07;Kandal;Cambodia
Pursat;KH;12;Pursat;Cambodia
Phumĭ Véal Srê;KH;19;Takeo;Cambodia
Bak Khlang;KH;08;Koh Kong;Cambodia
Thma Puok;KH;25;Banteay Meanchey;Cambodia
Ta Loas;KH;29;Battambang;Cambodia
Samraong;KH;27;Ŏtâr Méanchey;Cambodia
Sala Krau;KH;30;Pailin;Cambodia
Phumĭ Rôméas;KH;03;Kampong Chhnang;Cambodia
Preaek Prasab;KH;09;Kratie;Cambodia
Mlu Prey Muoy;KH;13;Preah Vihear;Cambodia
Lvea;KH;24;Siem Reap;Cambodia
Koas Krala;KH;29;Battambang;Cambodia
Kampong Seila;KH;08;Koh Kong;Cambodia
Chhuk;KH;21;Kampot;Cambodia
Chhloung;KH;09;Kratie;Cambodia
Bavel;KH;29;Battambang;Cambodia
Banan;KH;29;Battambang;Cambodia
Tbeng Meanchey;KH;13;Preah Vihear;Cambodia
Paoy Paet;KH;25;Banteay Meanchey;Cambodia
Pailin;KH;30;Pailin;Cambodia
Moung Ruessei;KH;29;Battambang;Cambodia
Lumphat;KH;23;Ratanakiri;Cambodia
Kuleaen;KH;13;Preah Vihear;Cambodia
Krong Kep;KH;26;Kep;Cambodia
Koh Kong;KH;08;Koh Kong;Cambodia
Kratié;KH;09;Kratie;Cambodia
Batheay;KH;02;Kampong Cham;Cambodia
Kampot;KH;21;Kampot;Cambodia
Kampong Trach;KH;21;Kampot;Cambodia
Kampong Trabaek;KH;14;Prey Veng;Cambodia
Kampong Thom;KH;05;Kampong Thom;Cambodia
Kampong Speu;KH;04;Kampong Speu Province;Cambodia
Sihanoukville;KH;28;Preah Sihanouk;Cambodia
Kampong Chhnang;KH;03;Kampong Chhnang;Cambodia
Kampong Cham;KH;02;Kampong Cham;Cambodia
Sesan;KH;17;Stung Treng;Cambodia
Banlung;KH;23;Ratanakiri;Cambodia
Odongk;KH;04;Kampong Speu Province;Cambodia
Battambang;KH;29;Battambang;Cambodia
Baray;KH;05;Kampong Thom;Cambodia
Bar Kaev;KH;23;Ratanakiri;Cambodia
Pal Hal;KH;13;Preah Vihear;Cambodia
Anlong Veaeng;KH;27;Ŏtâr Méanchey;Cambodia
Sampov Lun;KH;25;Banteay Meanchey;Cambodia
Smach Mean Chey;KH;08;Koh Kong;Cambodia
Phnum Proek;KH;29;Battambang;Cambodia
Kamrieng;KH;29;Battambang;Cambodia
Samlout;KH;29;Battambang;Cambodia
Ou Chrov;KH;25;Banteay Meanchey;Cambodia
Veal Veaeng;KH;12;Pursat;Cambodia
Aek Phnum;KH;29;Battambang;Cambodia
Bat Dambang;KH;29;Battambang;Cambodia
Phnum Srok;KH;25;Banteay Meanchey;Cambodia
Kralanh;KH;24;Siem Reap;Cambodia
Mongkol Borei;KH;25;Banteay Meanchey;Cambodia
Preah Netr Preah;KH;25;Banteay Meanchey;Cambodia
Mondul Seima;KH;08;Koh Kong;Cambodia
Botum Sakor;KH;08;Koh Kong;Cambodia
Sangkae;KH;29;Battambang;Cambodia
Mittakpheap;KH;28;Preah Sihanouk;Cambodia
Thma Bang;KH;08;Koh Kong;Cambodia
Phnum Kravanh;KH;12;Pursat;Cambodia
Srei Snam;KH;24;Siem Reap;Cambodia
Chum Kiri;KH;21;Kampot;Cambodia
Kampot;KH;21;Kampot;Cambodia
Damnak Chang’aeur;KH;26;Kep;Cambodia
Phnum Sruoch;KH;04;Kampong Speu Province;Cambodia
Thpong;KH;04;Kampong Speu Province;Cambodia
Soutr Nikom;KH;24;Siem Reap;Cambodia
Trapeang Prasat;KH;27;Ŏtâr Méanchey;Cambodia
Kiri Vongs;KH;19;Takeo;Cambodia
Banteay Meas;KH;21;Kampot;Cambodia
Kandal Stueng;KH;07;Kandal;Cambodia
Ta Khmau;KH;07;Kandal;Cambodia
Tram Kak;KH;19;Takeo;Cambodia
Basedth;KH;04;Kampong Speu Province;Cambodia
Mukh Kampul;KH;07;Kandal;Cambodia
Ponhea Lueu;KH;22;Phnom Penh;Cambodia
Ruessei Kaev;KH;22;Phnom Penh;Cambodia
Dangkao;KH;22;Phnom Penh;Cambodia
Mean Chey;KH;22;Phnom Penh;Cambodia
Kampong Leaeng;KH;03;Kampong Chhnang;Cambodia
Stueng Saen;KH;05;Kampong Thom;Cambodia
Stoung;KH;05;Kampong Thom;Cambodia
Bourei Cholsar;KH;19;Takeo;Cambodia
Preah Sdach;KH;14;Prey Veng;Cambodia
Kang Meas;KH;02;Kampong Cham;Cambodia
Kaoh Soutin;KH;02;Kampong Cham;Cambodia
Sithor Kandal;KH;14;Prey Veng;Cambodia
Prey Veaeng;KH;14;Prey Veng;Cambodia
Chamkar Leu;KH;02;Kampong Cham;Cambodia
Cheung Prey;KH;02;Kampong Cham;Cambodia
Prey Chhor;KH;02;Kampong Cham;Cambodia
Sandan;KH;05;Kampong Thom;Cambodia
Rumduol;KH;18;Svay Rieng;Cambodia
Svay Teab;KH;18;Svay Rieng;Cambodia
Me Sang;KH;14;Prey Veng;Cambodia
Stueng Trang;KH;02;Kampong Cham;Cambodia
Chantrea;KH;18;Svay Rieng;Cambodia
Kaev Seima;KH;10;Mondolkiri;Cambodia
Ou Chum;KH;23;Ratanakiri;Cambodia
Andoung Meas;KH;23;Ratanakiri;Cambodia
Ou Ya Dav;KH;23;Ratanakiri;Cambodia
Sangkom Thmei;KH;13;Preah Vihear;Cambodia
Peam Ro;KH;14;Prey Veng;Cambodia
Kampong Leav;KH;14;Prey Veng;Cambodia
Leuk Daek;KH;07;Kandal;Cambodia
Peam Chor;KH;14;Prey Veng;Cambodia
Koun Mom;KH;23;Ratanakiri;Cambodia
Pechreada;KH;10;Mondolkiri;Cambodia
